,MSE,MAE,R2,crossVal
erreur_prediction_client,464459,520,-0.7241032629719528,
erreur_regression_simple_test,265441,385,0.014664817095957572,[ 0.028  0.024  0.015 -0.022 -0.018]
erreur_regression_complete_test,263301,385,0.022609069704101037,[0.024 0.081 0.068 0.01  0.087]
erreur_random_forest_test,270841,406,-0.005381238053440596,[ 0.038 -0.057  0.019 -0.248  0.031]
erreur_gradient_boosting_test,283159,415,-0.05110726914118291,[-0.031 -0.046 -0.014 -0.278 -0.054]
erreur_SVM_test,262620,392,0.02513800506887076,[-0.054  0.048  0.08  -0.026 -0.031]
erreur_random_forest_bruit_test,270486,406,-0.004063881098280042,[-0.095 -0.011  0.03  -0.165  0.021]
xbg_bruit_test,288017,416,-0.06913921897960629,[-0.14  -0.024 -0.025 -0.183  0.026]
