,MSE,MAE,R2,crossVal
erreur_prediction_client,52221465.59607934,5407.700333333333,0.3175085486972796,
erreur_régression_simple,44513555.19489695,4872.782137289022,0.41824457546649496,[0.26  0.348 0.45  0.399 0.483]
erreur_régression_complète,36429574.995691404,4380.609525058512,0.5238955240846905,[0.34  0.432 0.448 0.492 0.519]
random_forest,11765736.398594685,2416.0885615830675,0.8462315368084001,[0.726 0.748 0.756 0.773 0.813]
gradien_boosting,15999153.292603867,2877.605720176526,0.7909042723017007,[0.657 0.712 0.723 0.778 0.794]
SVM,20227939.39196324,3223.686851109153,0.7356375284587775,[0.604 0.658 0.579 0.665 0.73 ]
