,MSE,MAE,R2,crossVal
erreur_prediction_client,38965940,4463,0.8413705717125716,
erreur_regression_simple_test,39220315,4755,0.8403350170122461,[0.807 0.849 0.722 0.748 0.822]
erreur_regression_complete_test,35168368,4547,0.8568303978797592,[0.828 0.859 0.738 0.767 0.843]
erreur_random_forest_test,23714639,3517,0.9034582601399931,[0.88  0.909 0.826 0.876 0.888]
erreur_gradient_boosting_test,30345815,3845,0.8764629004913613,[0.874 0.911 0.813 0.879 0.88 ]
erreur_SVM_test,24793254,3548,0.8990672462981225,[0.874 0.901 0.768 0.828 0.86 ]
erreur_random_forest_bruit_test,26048884,3872,0.8939556063624835,[0.878 0.888 0.81  0.865 0.857]
erreur_random_forest_decalage_test,27577612,3638,0.8877321882896068,[0.896 0.914 0.794 0.869 0.883]
xbg_bruit_test,30017358,4073,0.8778000400256286,[0.859 0.873 0.787 0.846 0.837]
