,time,y1,y2
0,2022-08-21,27.0,28.72026953474019
1,2022-08-22,0.0,28.72026953474019
2,2022-08-23,49.0,28.72026953474019
3,2022-08-24,41.0,28.72026953474019
4,2022-08-25,35.0,26.035641662534925
5,2022-08-26,28.05,26.035641662534925
6,2022-08-27,0.0,28.72026953474019
7,2022-08-28,30.0,28.72026953474019
8,2022-08-29,22.05,26.035641662534925
9,2022-08-30,19.0,26.035641662534925
10,2022-08-31,0.0,28.72026953474019
11,2022-09-01,17.0,26.035641662534925
12,2022-09-02,18.58,26.035641662534925
13,2022-09-03,35.0,26.035641662534925
14,2022-09-04,28.0,28.72026953474019
15,2022-09-05,61.63,28.72026953474019
16,2022-09-06,24.49,26.035641662534925
17,2022-09-07,16.0,26.035641662534925
18,2022-09-08,44.0,28.72026953474019
19,2022-09-09,19.76,17.310601077867812
20,2022-09-10,10.0,28.72026953474019
21,2022-09-11,18.58,26.035641662534925
22,2022-09-12,24.0,26.035641662534925
23,2022-09-13,23.81,26.035641662534925
24,2022-09-14,0.0,26.035641662534925
25,2022-09-15,29.0,28.72026953474019
26,2022-09-16,46.0,28.72026953474019
27,2022-09-17,22.21,26.035641662534925
28,2022-09-18,17.28,26.035641662534925
29,2022-09-19,0.0,28.72026953474019
30,2022-09-20,44.0,28.72026953474019
31,2022-09-21,21.0,26.035641662534925
32,2022-09-22,28.0,28.72026953474019
33,2022-09-23,27.08,26.035641662534925
34,2022-09-24,58.82,28.72026953474019
35,2022-09-25,37.0,28.72026953474019
36,2022-09-26,20.7,26.035641662534925
37,2022-09-27,20.0,28.72026953474019
38,2022-09-28,32.0,28.72026953474019
39,2022-09-29,17.0,26.035641662534925
40,2022-09-30,18.96,28.72026953474019
41,2022-10-01,27.74,26.035641662534925
42,2022-10-02,38.98,26.035641662534925
43,2022-10-03,53.45,28.72026953474019
44,2022-10-04,25.78,26.035641662534925
45,2022-10-05,14.73,28.72026953474019
46,2022-10-06,19.0,26.035641662534925
47,2022-10-07,13.0,28.72026953474019
48,2022-10-08,32.08,28.72026953474019
49,2022-10-09,20.17,26.035641662534925
50,2022-10-10,30.0,26.035641662534925
51,2022-10-11,22.0,28.72026953474019
52,2022-10-12,17.0,26.035641662534925
53,2022-10-13,45.0,28.72026953474019
54,2022-10-14,0.0,28.72026953474019
55,2022-10-15,43.0,28.72026953474019
56,2022-10-16,29.0,28.72026953474019
57,2022-10-17,23.82,28.72026953474019
58,2022-10-18,66.0,28.72026953474019
59,2022-10-19,4.56,26.035641662534925
60,2022-10-20,45.82,26.035641662534925
61,2022-10-21,0.0,28.72026953474019
62,2022-10-22,27.0,28.72026953474019
63,2022-10-23,41.56,26.035641662534925
64,2022-10-24,38.26,26.035641662534925
65,2022-10-25,48.0,28.72026953474019
66,2022-10-26,16.0,26.035641662534925
67,2022-10-27,40.0,28.72026953474019
68,2022-10-28,15.0,26.035641662534925
69,2022-10-29,15.13,26.035641662534925
70,2022-10-30,17.4,26.035641662534925
71,2022-10-31,26.7,17.310601077867812
72,2022-11-01,31.0,28.72026953474019
73,2022-11-02,18.0,28.72026953474019
74,2022-11-03,14.54,26.035641662534925
75,2022-11-04,55.0,28.72026953474019
76,2022-11-05,30.0,28.72026953474019
77,2022-11-06,4.52,26.035641662534925
78,2022-11-07,21.0,26.035641662534925
79,2022-11-08,49.64,28.72026953474019
80,2022-11-09,0.0,26.035641662534925
81,2022-11-10,4.0,28.72026953474019
82,2022-11-11,18.85,28.72026953474019
83,2022-11-12,28.0,28.72026953474019
84,2022-11-13,80.0,28.72026953474019
85,2022-11-14,18.37,17.310601077867812
86,2022-11-15,23.63,26.035641662534925
87,2022-11-16,27.0,28.72026953474019
88,2022-11-17,20.0,26.035641662534925
89,2022-11-18,33.0,28.72026953474019
90,2022-11-19,0.0,28.72026953474019
91,2022-11-20,25.08,17.310601077867812
92,2022-11-21,4.44,26.035641662534925
93,2022-11-22,55.0,28.72026953474019
94,2022-11-23,24.0,28.72026953474019
95,2022-11-24,24.72,26.035641662534925
96,2022-11-25,26.0,28.72026953474019
97,2022-11-26,45.0,28.72026953474019
98,2022-11-27,34.0,28.72026953474019
99,2022-11-28,53.0,28.72026953474019
100,2022-11-29,29.57,26.035641662534925
101,2022-11-30,36.0,28.72026953474019
102,2022-12-01,16.0,28.72026953474019
103,2022-12-02,17.69,26.035641662534925
104,2022-12-03,17.4,26.035641662534925
105,2022-12-04,27.0,26.035641662534925
106,2022-12-05,38.0,28.72026953474019
107,2022-12-06,27.0,28.72026953474019
108,2022-12-07,17.43,26.035641662534925
109,2022-12-08,31.84,26.035641662534925
110,2022-12-09,43.0,26.035641662534925
