,time,y1,y2
0,2022-08-21,5608.0,4831.988041859908
1,2022-08-22,3018.0,4497.597107552093
2,2022-08-23,5885.0,5777.580855999278
3,2022-08-24,6051.0,5801.88976791756
4,2022-08-25,6355.0,5761.071123817274
5,2022-08-26,5063.61,5125.685852139611
6,2022-08-27,3318.0,5334.073567188372
7,2022-08-28,3348.0,3643.9586498616873
8,2022-08-29,5517.54,5210.880442617576
9,2022-08-30,6379.0,6198.381467828579
10,2022-08-31,2535.0,4497.597107552093
11,2022-09-01,6381.0,6221.303555517436
12,2022-09-02,650.88,4499.9314438345
13,2022-09-03,6368.0,5129.482937441809
14,2022-09-04,6299.0,5573.970632337223
15,2022-09-05,3448.62,5814.191372431591
16,2022-09-06,554.82,3475.8240165571888
17,2022-09-07,5461.0,4845.556396915836
18,2022-09-08,3169.0,3153.215379378386
19,2022-09-09,2563.17,2882.7176491349583
20,2022-09-10,5429.0,4925.482379200417
21,2022-09-11,4886.31,5082.533190313423
22,2022-09-12,5720.0,5759.552722499403
23,2022-09-13,5534.96,5493.563266811085
24,2022-09-14,4219.8,4990.865322777826
25,2022-09-15,4242.0,2891.633762504305
26,2022-09-16,3645.0,4165.781962138515
27,2022-09-17,3667.52,3694.802248351306
28,2022-09-18,6032.76,5430.250399470302
29,2022-09-19,6243.0,5653.837741988125
30,2022-09-20,2502.0,2789.3017336498992
31,2022-09-21,6217.0,4865.996325968956
32,2022-09-22,4595.0,5963.472321645205
33,2022-09-23,6327.42,5763.106089821371
34,2022-09-24,3546.1,5714.393067766093
35,2022-09-25,3917.0,4404.779321963033
36,2022-09-26,4215.33,4479.150008120173
37,2022-09-27,6020.0,5904.42951131679
38,2022-09-28,6357.0,6156.514821734693
39,2022-09-29,6045.0,4924.671714355905
40,2022-09-30,5524.93,5307.316565232021
41,2022-10-01,1641.44,1437.713933967701
42,2022-10-02,6031.84,5430.250399470302
43,2022-10-03,2546.93,5814.191372431591
44,2022-10-04,4693.74,4653.924444139448
45,2022-10-05,5250.84,4125.60784461549
46,2022-10-06,1253.0,5173.6809699074165
47,2022-10-07,6037.0,5894.318921112718
48,2022-10-08,5060.64,5303.878031668788
49,2022-10-09,5347.0,5441.40579583957
50,2022-10-10,5138.0,5374.097641387832
51,2022-10-11,6194.0,5435.729999390696
52,2022-10-12,5714.0,5786.675898323959
53,2022-10-13,5951.0,5894.934742242404
54,2022-10-14,2627.0,3160.119751524233
55,2022-10-15,5594.0,6094.109667901591
56,2022-10-16,492.0,5334.613111250886
57,2022-10-17,3938.44,4886.1165134842695
58,2022-10-18,6070.0,4545.452335197534
59,2022-10-19,3850.11,4652.059991436059
60,2022-10-20,4214.21,4122.053039529842
61,2022-10-21,6249.0,4537.382653757018
62,2022-10-22,6138.0,4889.71244828725
63,2022-10-23,2563.08,2796.4370686041184
64,2022-10-24,1880.28,4687.951344868059
65,2022-10-25,5225.0,4382.092473189346
66,2022-10-26,6012.0,5334.611757574423
67,2022-10-27,4788.0,5085.4222050027465
68,2022-10-28,5869.0,4753.349187196681
69,2022-10-29,4517.8,1861.5975589344246
70,2022-10-30,5414.67,5435.81615319051
71,2022-10-31,2563.38,3211.8790892688703
72,2022-11-01,5863.0,4663.907765315203
73,2022-11-02,6083.0,5557.715911606132
74,2022-11-03,5338.0,5023.809753229557
75,2022-11-04,6004.0,5810.792300451745
76,2022-11-05,6135.0,4853.0742228516265
77,2022-11-06,3633.67,4402.019156491532
78,2022-11-07,5396.0,4827.540295903885
79,2022-11-08,1464.13,4382.092473189346
80,2022-11-09,140.65,-50.88979410072821
81,2022-11-10,6302.0,5955.717912848119
