,time,y1,y2
0,2022-08-21,372.0,234.23645
1,2022-08-22,310.0,303.07515
2,2022-08-23,381.0,405.5636
3,2022-08-24,287.0,384.68795
4,2022-08-25,256.0,265.60319999999996
5,2022-08-26,202.8,224.48264999999992
6,2022-08-27,323.0,276.935
7,2022-08-28,227.0,277.0946
8,2022-08-29,374.27,825.3056000000001
9,2022-08-30,173.0,204.5875
10,2022-08-31,289.0,284.625
11,2022-09-01,173.0,160.165
12,2022-09-02,372.23,317.4904000000004
13,2022-09-03,532.0,298.81905
14,2022-09-04,287.0,241.91845
15,2022-09-05,373.97,375.91864999999996
16,2022-09-06,1529.85,1150.5259500000006
17,2022-09-07,214.0,200.9738
18,2022-09-08,385.0,321.128
19,2022-09-09,258.63,222.51635
20,2022-09-10,558.0,342.7616500000002
21,2022-09-11,745.87,423.0158999999999
22,2022-09-12,121.0,131.86
23,2022-09-13,345.5,319.5917499999997
24,2022-09-14,98.06,21.926500000000004
25,2022-09-15,202.0,303.42885
26,2022-09-16,194.0,272.57585
27,2022-09-17,268.41,335.9103
28,2022-09-18,59.97,479.6967499999993
29,2022-09-19,347.0,243.635
30,2022-09-20,283.0,278.60035
31,2022-09-21,199.0,224.9524000000001
32,2022-09-22,205.0,229.97
33,2022-09-23,185.35,215.10265000000004
34,2022-09-24,367.28,342.34305
35,2022-09-25,351.0,332.0687000000001
36,2022-09-26,337.52,327.2932000000005
37,2022-09-27,305.0,251.245
38,2022-09-28,278.0,255.415
39,2022-09-29,211.0,208.41265000000007
40,2022-09-30,391.0,357.07555
41,2022-10-01,207.94,229.06174999999985
42,2022-10-02,347.1,331.8346500000001
43,2022-10-03,371.77,345.9562000000001
44,2022-10-04,210.21,249.14230000000018
45,2022-10-05,214.87,301.3099
46,2022-10-06,242.0,270.8088
47,2022-10-07,222.0,267.64
48,2022-10-08,368.0,352.0385999999999
49,2022-10-09,208.24,407.1292000000004
50,2022-10-10,460.0,238.78400000000045
51,2022-10-11,237.0,304.83535000000006
52,2022-10-12,261.0,340.3841
53,2022-10-13,390.0,402.265
54,2022-10-14,281.0,301.9087
55,2022-10-15,363.0,290.82
56,2022-10-16,217.0,341.86695
57,2022-10-17,291.0,337.7907499999998
58,2022-10-18,176.0,277.78125
59,2022-10-19,265.05,238.52530000000016
60,2022-10-20,300.42,305.7232500000001
61,2022-10-21,306.0,292.6287
62,2022-10-22,346.0,298.0341
63,2022-10-23,813.01,233.6118999999999
64,2022-10-24,215.52,253.26354999999995
65,2022-10-25,204.0,329.7604000000003
66,2022-10-26,0.0,222.4308000000001
67,2022-10-27,274.0,304.9428
68,2022-10-28,213.0,176.79444999999998
69,2022-10-29,221.41,762.8921500000001
70,2022-10-30,225.83,240.43949999999975
71,2022-10-31,261.15,266.42895000000016
72,2022-11-01,345.0,284.41270000000003
73,2022-11-02,250.0,256.78855
74,2022-11-03,678.47,716.0306999999999
75,2022-11-04,365.0,348.30679999999984
76,2022-11-05,341.0,299.475
77,2022-11-06,206.34,350.47065000000015
78,2022-11-07,188.0,219.21730000000002
79,2022-11-08,228.38,316.3184500000001
80,2022-11-09,157.18,88.80134999999991
81,2022-11-10,208.0,206.515
82,2022-11-11,356.0,321.5405499999998
83,2022-11-12,284.0,235.365
84,2022-11-13,137.0,620.7414
85,2022-11-14,204.26,217.04114999999993
86,2022-11-15,298.99,305.4674500000001
87,2022-11-16,260.0,250.59494999999998
88,2022-11-17,189.0,241.28290000000018
89,2022-11-18,378.0,355.38945
90,2022-11-19,275.0,272.41205
91,2022-11-20,310.65,263.86945000000003
92,2022-11-21,272.51,296.89259999999973
93,2022-11-22,225.0,308.74
94,2022-11-23,349.0,323.6314
95,2022-11-24,233.53,552.9252000000008
96,2022-11-25,364.0,298.05695
97,2022-11-26,372.0,297.76965000000035
98,2022-11-27,240.0,292.74499999999995
99,2022-11-28,365.0,368.0616500000001
100,2022-11-29,261.19,255.09459999999999
101,2022-11-30,324.0,360.28589999999997
102,2022-12-01,257.0,312.19014999999996
103,2022-12-02,663.04,391.0068500000002
104,2022-12-03,423.54,353.4558000000003
105,2022-12-04,149.0,211.02435000000003
106,2022-12-05,285.0,277.8704
107,2022-12-06,294.0,282.89535
108,2022-12-07,296.85,245.05565000000027
109,2022-12-08,326.41,403.51674999999994
110,2022-12-09,192.0,210.85565000000003
111,2022-12-10,1533.63,1110.6529000000003
112,2022-12-11,217.0,294.95059999999995
113,2022-12-12,329.4,325.84140000000065
114,2022-12-13,188.0,344.43170000000003
115,2022-12-14,204.0,230.325
116,2022-12-15,382.41,394.8606
117,2022-12-16,235.47,255.66665000000012
118,2022-12-17,376.82,343.72185000000013
119,2022-12-18,313.0,298.90355
120,2022-12-19,441.38,455.56610000000006
121,2022-12-20,290.0,277.765
122,2022-12-21,208.0,230.87
123,2022-12-22,251.0,304.9849500000001
124,2022-12-23,206.0,235.565
125,2022-12-24,374.87,614.2556500000001
126,2022-12-25,191.0,439.4529999999996
127,2022-12-26,0.0,177.14059999999998
128,2022-12-27,186.0,263.0985
129,2022-12-28,298.24,350.74660000000017
130,2022-12-29,203.73,272.66004999999996
131,2022-12-30,323.84,296.7896499999998
132,2022-12-31,156.48,242.12779999999995
133,2023-01-01,206.0,339.94555000000014
134,2023-01-02,344.0,289.255
135,2023-01-03,278.0,278.125
136,2023-01-04,203.06,355.3966000000002
137,2023-01-05,243.09,250.5948000000001
138,2023-01-06,205.18,228.17604999999992
139,2023-01-07,161.85,238.4589000000003
140,2023-01-08,158.89,346.77479999999974
141,2023-01-09,204.24,232.9834999999998
142,2023-01-10,218.0,266.5957
143,2023-01-11,403.0,342.87205
144,2023-01-12,281.18,239.85849999999974
145,2023-01-13,314.58,317.8657500000001
146,2023-01-14,218.19,401.89650000000006
147,2023-01-15,234.25,278.5531000000002
148,2023-01-16,317.0,325.9301
149,2023-01-17,275.0,308.0096
