,time,y1,y2
0,2022-08-21,121.0,69.52799341567587
1,2022-08-22,108.0,69.52799341567587
2,2022-08-23,121.0,69.52799341567587
3,2022-08-24,121.0,69.52799341567587
4,2022-08-25,33.0,69.52799341567587
5,2022-08-26,102.03,69.52799341567587
6,2022-08-27,55.0,94.42758403495924
7,2022-08-28,121.0,69.52799341567587
8,2022-08-29,96.7,69.52799341567587
9,2022-08-30,70.0,69.52799341567587
10,2022-08-31,90.0,69.52799341567587
11,2022-09-01,83.0,69.52799341567587
12,2022-09-02,27.71,69.52799341567587
13,2022-09-03,40.0,69.52799341567587
14,2022-09-04,43.0,69.52799341567587
15,2022-09-05,120.93,69.52799341567587
16,2022-09-06,8.08,69.52799341567587
17,2022-09-07,101.0,69.52799341567587
18,2022-09-08,121.0,69.52799341567587
19,2022-09-09,32.68,76.79037401296685
20,2022-09-10,61.0,69.52799341567587
21,2022-09-11,43.39,69.52799341567587
22,2022-09-12,107.0,69.52799341567587
23,2022-09-13,30.56,69.52799341567587
24,2022-09-14,41.32,69.52799341567587
25,2022-09-15,85.0,69.52799341567587
26,2022-09-16,121.0,69.52799341567587
27,2022-09-17,50.37,69.52799341567587
28,2022-09-18,69.13,69.52799341567587
29,2022-09-19,71.0,96.50254991989952
30,2022-09-20,111.0,69.52799341567587
31,2022-09-21,117.0,69.52799341567587
32,2022-09-22,64.0,69.52799341567587
33,2022-09-23,40.13,69.52799341567587
34,2022-09-24,120.93,69.52799341567587
35,2022-09-25,121.0,69.52799341567587
36,2022-09-26,65.71,69.52799341567587
37,2022-09-27,120.0,69.52799341567587
38,2022-09-28,54.0,69.52799341567587
39,2022-09-29,44.0,69.52799341567587
40,2022-09-30,50.0,69.52799341567587
41,2022-10-01,0.0,33.734831900455994
42,2022-10-02,57.66,85.09023755272797
43,2022-10-03,120.93,69.52799341567587
44,2022-10-04,56.6,69.52799341567587
45,2022-10-05,120.93,69.52799341567587
46,2022-10-06,105.0,69.52799341567587
47,2022-10-07,110.0,69.52799341567587
48,2022-10-08,139.0,69.52799341567587
49,2022-10-09,0.02,69.52799341567587
50,2022-10-10,10.0,69.52799341567587
51,2022-10-11,35.0,69.52799341567587
52,2022-10-12,97.0,69.52799341567587
53,2022-10-13,121.0,69.52799341567587
54,2022-10-14,88.0,69.52799341567587
55,2022-10-15,114.0,69.52799341567587
56,2022-10-16,121.0,69.52799341567587
57,2022-10-17,53.0,69.52799341567587
58,2022-10-18,121.0,69.52799341567587
59,2022-10-19,43.31,69.52799341567587
60,2022-10-20,49.64,69.52799341567587
61,2022-10-21,56.0,98.99769639654022
62,2022-10-22,121.0,69.52799341567587
63,2022-10-23,37.99,69.52799341567587
64,2022-10-24,0.01,33.734831900455994
65,2022-10-25,121.0,69.52799341567587
66,2022-10-26,35.0,69.52799341567587
67,2022-10-27,50.0,69.52799341567587
68,2022-10-28,58.0,69.52799341567587
69,2022-10-29,98.55,69.52799341567587
70,2022-10-30,25.99,69.52799341567587
71,2022-10-31,27.78,76.79037401296685
72,2022-11-01,39.0,69.52799341567587
73,2022-11-02,48.0,69.52799341567587
74,2022-11-03,43.86,69.52799341567587
75,2022-11-04,121.0,69.52799341567587
76,2022-11-05,121.0,69.52799341567587
77,2022-11-06,33.7,69.52799341567587
78,2022-11-07,117.0,69.52799341567587
79,2022-11-08,120.93,69.52799341567587
80,2022-11-09,32.59,69.52799341567587
81,2022-11-10,91.0,69.52799341567587
82,2022-11-11,77.0,69.52799341567587
83,2022-11-12,56.0,69.52799341567587
84,2022-11-13,121.0,69.52799341567587
85,2022-11-14,41.73,76.79037401296685
86,2022-11-15,35.87,69.52799341567587
87,2022-11-16,91.0,69.52799341567587
88,2022-11-17,88.0,69.52799341567587
89,2022-11-18,84.0,69.52799341567587
90,2022-11-19,51.0,69.52799341567587
91,2022-11-20,28.78,76.79037401296685
92,2022-11-21,39.05,69.52799341567587
93,2022-11-22,121.0,69.52799341567587
94,2022-11-23,103.0,69.52799341567587
95,2022-11-24,45.2,69.52799341567587
96,2022-11-25,121.0,69.52799341567587
97,2022-11-26,116.0,69.52799341567587
98,2022-11-27,102.0,69.52799341567587
99,2022-11-28,108.0,69.52799341567587
100,2022-11-29,51.83,69.52799341567587
101,2022-11-30,121.0,69.52799341567587
102,2022-12-01,52.0,69.52799341567587
103,2022-12-02,43.72,69.52799341567587
104,2022-12-03,40.64,69.52799341567587
105,2022-12-04,0.0,33.734831900455994
106,2022-12-05,116.0,69.52799341567587
107,2022-12-06,121.0,69.52799341567587
108,2022-12-07,0.01,69.52799341567587
109,2022-12-08,40.11,69.52799341567587
110,2022-12-09,112.0,69.52799341567587
111,2022-12-10,37.1,69.52799341567587
112,2022-12-11,47.0,69.52799341567587
113,2022-12-12,33.53,69.52799341567587
114,2022-12-13,96.0,69.52799341567587
115,2022-12-14,109.0,69.52799341567587
116,2022-12-15,120.93,69.52799341567587
117,2022-12-16,46.63,69.52799341567587
118,2022-12-17,120.93,69.52799341567587
119,2022-12-18,70.0,111.54605258571655
120,2022-12-19,44.41,69.52799341567587
121,2022-12-20,92.0,69.52799341567587
122,2022-12-21,91.0,69.52799341567587
123,2022-12-22,54.0,69.52799341567587
124,2022-12-23,66.0,69.52799341567587
125,2022-12-24,42.73,69.52799341567587
126,2022-12-25,54.0,69.52799341567587
127,2022-12-26,50.0,33.734831900455994
128,2022-12-27,121.0,69.52799341567587
129,2022-12-28,123.77,69.52799341567587
130,2022-12-29,49.46,69.52799341567587
131,2022-12-30,33.92,69.52799341567587
132,2022-12-31,56.41,69.52799341567587
133,2023-01-01,96.0,69.52799341567587
134,2023-01-02,121.0,69.52799341567587
135,2023-01-03,45.0,69.52799341567587
136,2023-01-04,120.98,69.52799341567587
137,2023-01-05,44.01,69.52799341567587
138,2023-01-06,0.0,33.734831900455994
139,2023-01-07,0.0,33.734831900455994
140,2023-01-08,35.58,69.52799341567587
141,2023-01-09,54.91,69.52799341567587
142,2023-01-10,110.0,69.52799341567587
143,2023-01-11,121.0,69.52799341567587
144,2023-01-12,46.83,69.52799341567587
145,2023-01-13,69.8,69.52799341567587
146,2023-01-14,120.93,69.52799341567587
147,2023-01-15,0.21,33.734831900455994
148,2023-01-16,121.0,69.52799341567587
149,2023-01-17,114.0,69.52799341567587
