,MSE,MAE,R2,crossVal
erreur_prediction_client,252745.68803133332,427.0626,-0.3370537920975507,
erreur_régression_simple,189017.29091165317,400.81517110612697,7.676667425138284e-05,[-0.004  0.008  0.005  0.009  0.004]
erreur_régression_complète,155183.50666827903,338.25272818131975,0.17906138111406567,[0.089 0.044 0.195 0.16  0.037]
random_forest,147458.61301226765,293.88083373906943,0.2199269580375377,[0.241 0.465 0.317 0.233 0.284]
gradien_boosting,143729.00913827543,302.3975107362201,0.2396569919763355,[0.192 0.431 0.316 0.246 0.211]
SVM,148013.86295526486,285.1924108419716,0.21698962190480664,[ 0.004  0.271  0.282  0.28  -0.111]
