,MSE,MAE,R2,crossVal
erreur_prediction_client,7626,70,0.020462999060000597,
erreur_regression_simple_test,7634,67,0.01952258983863775,[0.069 0.021 0.01  0.036 0.021]
erreur_regression_complete_test,7567,67,0.028115791708331672,[ 0.081  0.012 -0.012  0.04   0.004]
erreur_random_forest_test,5325,51,0.3159812932474566,[0.23  0.047 0.151 0.201 0.308]
erreur_gradient_boosting_test,5862,55,0.24700740573565927,[0.192 0.036 0.085 0.065 0.235]
erreur_SVM_test,7850,60,-0.00830497028613908,[ 0.204  0.038  0.009  0.003 -0.032]
erreur_random_forest_bruit_test,7566,65,0.028159921943906374,[ 0.154  0.012  0.06  -0.031  0.033]
erreur_random_forest_decalage_test,6199,56,0.20381159596012488,[0.298 0.214 0.155 0.216 0.253]
xbg_bruit_test,8206,68,-0.05396687931241351,[ 0.121 -0.073 -0.025 -0.13  -0.079]
