,MSE,MAE,R2,crossVal
erreur_prediction_client,252745,427,-0.3370537920975507,
erreur_regression_simple_test,189017,400,7.676667425138284e-05,[-0.004  0.008  0.005  0.009  0.004]
erreur_regression_complete_test,155183,338,0.17906138111406567,[0.089 0.044 0.195 0.16  0.037]
erreur_random_forest_test,147458,293,0.2199269580375377,[0.241 0.465 0.317 0.233 0.284]
erreur_gradient_boosting_test,143729,302,0.2396569919763355,[0.192 0.431 0.316 0.246 0.211]
erreur_SVM_test,148013,285,0.21698962190480664,[ 0.004  0.271  0.282  0.28  -0.111]
erreur_random_forest_bruit_test,141354,296,0.25221914664551515,[ 0.096  0.327  0.314  0.219 -0.006]
xbg_bruit_test,152641,302,0.19250729544022682,[ 0.054  0.305  0.168  0.192 -0.049]
