,MSE,MAE,R2,crossVal
erreur_prediction_client,51657553,6744,-7.384832162727074,
erreur_regression_simple_test,6190246,2103,-0.004774206782930612,[-0.003 -0.027 -0.    -0.007 -0.007]
erreur_regression_complete_test,6200720,2090,-0.006474292018165739,[-0.031 -0.04  -0.003 -0.011 -0.022]
erreur_random_forest_test,3728575,1508,0.39479367058164083,[0.24  0.428 0.33  0.326 0.222]
erreur_gradient_boosting_test,4637310,1721,0.24729170623204622,[0.14  0.348 0.244 0.212 0.074]
erreur_SVM_test,5421494,1857,0.12000629938909835,[-0.015  0.     0.088 -0.058 -0.274]
erreur_random_forest_bruit_test,5723845,1963,0.07093005608459557,[-0.067 -0.004  0.072  0.013  0.048]
xbg_bruit_test,6031082,1986,0.02106064545541053,[-0.14  -0.076 -0.041 -0.116 -0.031]
