,MSE,MAE,R2,crossVal
erreur_prediction_client,121734.12863466665,258.6861333333333,-0.03539112320834503,
erreur_régression_simple,119433.22063162806,270.5751857279612,-0.015821100007909816,[-0.011 -0.06  -0.003 -0.024 -0.026]
erreur_régression_complète,118604.33118483881,265.15696568626663,-0.008771106838761256,[-0.066 -0.017  0.02  -0.012 -0.018]
random_forest,63785.017214988424,177.92273954828033,0.457486233656883,[-0.021  0.457  0.161  0.538  0.428]
gradien_boosting,69419.88306438873,187.07540997146043,0.4095597388737472,[-0.018  0.416  0.174  0.587  0.261]
SVM,124663.01401607101,192.96275739317082,-0.060302312525694735,[-0.306  0.182  0.095 -0.019  0.173]
