,MSE,MAE,R2,crossVal
erreur_prediction_client,124138.38454285714,268.62885714285716,-0.29801074799388516,
erreur_régression_simple,96006.33076078637,250.10127892667464,-0.003857506780541309,[ 0.002 -0.027 -0.003  0.002 -0.024]
erreur_régression_complète,60805.36508672304,197.93496235939523,0.36420940461803364,[0.512 0.414 0.534 0.297 0.339]
random_forest,21468.823956178414,90.88892302913061,0.7755185525852598,[0.84  0.742 0.882 0.747 0.774]
gradien_boosting,23923.5712919073,104.31929967222482,0.749851322927656,[0.858 0.709 0.816 0.713 0.687]
SVM,29656.676043301995,124.72431998067808,0.6899050652565164,[0.758 0.633 0.765 0.698 0.574]
