,MSE,MAE,R2,crossVal
erreur_prediction_client,6515.149931333333,64.89486666666667,0.37038226958361287,
erreur_régression_simple,5410.489335897417,57.71928172970648,0.47713559135044425,[0.314 0.127 0.27  0.274 0.019]
erreur_régression_complète,5948.912389735307,60.30765426035585,0.42510291294178393,[0.303 0.146 0.252 0.31  0.085]
random_forest,8431.67112754966,68.9770360255772,0.18517153175341305,[0.328 0.331 0.33  0.325 0.151]
gradien_boosting,8702.915462885456,70.13760846117879,0.15895874392774978,[0.242 0.292 0.384 0.265 0.025]
SVM,6531.3401791817305,63.81906644588887,0.3688176598336266,[0.254 0.172 0.286 0.337 0.076]
