,MSE,MAE,R2,crossVal
erreur_prediction_client,3082146,895,0.8082216539728382,
erreur_regression_simple_test,2616230,1003,0.8372120319524597,[0.85  0.826 0.789 0.798 0.856]
erreur_regression_complete_test,2542449,974,0.8418028964810373,[0.85  0.82  0.791 0.797 0.86 ]
erreur_random_forest_test,2421015,895,0.849358775254037,[0.84  0.796 0.85  0.794 0.814]
erreur_gradient_boosting_test,3208465,1058,0.8003618310804914,[0.823 0.772 0.841 0.8   0.814]
erreur_SVM_test,2613065,755,0.8374089948773003,[0.86  0.807 0.757 0.763 0.853]
erreur_random_forest_bruit_test,2388922,905,0.8513556501038595,[0.854 0.802 0.816 0.812 0.855]
erreur_random_forest_decalage_test,2657249,918,0.8346597559530797,[0.841 0.813 0.848 0.818 0.858]
xbg_bruit_test,3271977,1147,0.7964099541049541,[0.832 0.806 0.824 0.783 0.838]
