,MSE,MAE,R2,crossVal
erreur_prediction_client,5155653,1823,0.336840056409067,
erreur_regression_simple_test,3221773,1319,0.585590592562407,[0.687 0.624 0.777 0.695 0.616]
erreur_regression_complete_test,2539630,1171,0.6733330990438733,[0.727 0.653 0.817 0.742 0.65 ]
erreur_random_forest_test,1400648,626,0.8198377784094648,[0.88  0.772 0.927 0.849 0.8  ]
erreur_gradient_boosting_test,1338624,723,0.8278157956669124,[0.877 0.77  0.924 0.844 0.729]
erreur_SVM_test,2578822,891,0.6682919809107222,[0.786 0.67  0.872 0.827 0.673]
erreur_random_forest_bruit_test,2277144,963,0.7070960426398398,[0.79  0.732 0.857 0.83  0.696]
erreur_random_forest_decalage_test,1092456,592,0.8594798400461979,[0.884 0.79  0.919 0.791 0.838]
xbg_bruit_test,2523487,1138,0.675409540789387,[0.763 0.697 0.846 0.802 0.706]
