,MSE,MAE,R2,crossVal
erreur_prediction_client,32407218,4088,0.8240799858541783,
erreur_regression_simple_test,29878225,4027,0.8378084225524427,[0.893 0.88  0.91  0.853 0.737]
erreur_regression_complete_test,27259064,3786,0.852026329603538,[0.901 0.883 0.917 0.869 0.766]
erreur_random_forest_test,12309386,2502,0.9331794693239732,[0.913 0.91  0.925 0.895 0.797]
erreur_gradient_boosting_test,15821031,2848,0.9141167846778684,[0.899 0.906 0.935 0.885 0.8  ]
erreur_SVM_test,20704407,3257,0.8876077644134047,[0.919 0.922 0.933 0.908 0.795]
erreur_random_forest_bruit_test,18706276,3117,0.8984544637713637,[0.912 0.918 0.924 0.879 0.778]
xbg_bruit_test,33655860,3963,0.8173018310306004,[0.899 0.888 0.9   0.862 0.785]
