,MSE,MAE,R2,crossVal
erreur_prediction_client,279171.404004,399.0748,-0.06527916149305679,
erreur_régression_simple,235355.56369344066,424.3199343698688,0.10191597725216217,[0.215 0.048 0.04  0.096 0.068]
erreur_régression_complète,173236.89704956627,341.86664046882925,0.33895214989148115,[0.424 0.395 0.341 0.423 0.419]
random_forest,89426.06249432427,164.62646410330683,0.6587626114162664,[0.789 0.79  0.743 0.716 0.717]
gradien_boosting,89955.61775596224,179.55656164343807,0.656741902357276,[0.75  0.756 0.698 0.643 0.673]
SVM,106435.43251302776,204.7438692750846,0.5938572265123383,[0.625 0.609 0.501 0.496 0.646]
