,MSE,MAE,R2,crossVal
erreur_prediction_client,47008161,3255,0.9018627972143314,
erreur_regression_simple_test,46904345,3430,0.9020795306366663,[0.856 0.968 0.9   0.951 0.908]
erreur_regression_complete_test,43705268,3331,0.908758126136805,[0.864 0.973 0.912 0.951 0.91 ]
erreur_random_forest_test,30123811,1993,0.9371116313356008,[0.877 0.953 0.909 0.958 0.907]
erreur_gradient_boosting_test,34615039,2313,0.9277354613957676,[0.877 0.933 0.91  0.968 0.916]
erreur_SVM_test,42050333,2426,0.9122130721553214,[0.867 0.976 0.913 0.958 0.909]
erreur_random_forest_bruit_test,40266174,2822,0.9159377955953759,[0.905 0.963 0.942 0.951 0.908]
xbg_bruit_test,46023047,3504,0.9039193836446866,[0.899 0.942 0.941 0.939 0.902]
