,MSE,MAE,R2,crossVal
erreur_prediction_client,5155653.130607333,1823.5884666666668,0.336840056409067,
erreur_régression_simple,3221773.5396374874,1319.864735963765,0.585590592562407,[0.687 0.624 0.777 0.695 0.616]
erreur_régression_complète,2539630.5172785427,1171.5459886657063,0.6733330990438733,[0.727 0.653 0.817 0.742 0.65 ]
random_forest,1400648.4118005987,626.1645847037275,0.8198377784094648,[0.88  0.772 0.927 0.849 0.8  ]
gradien_boosting,1338624.3253838662,723.1018610112646,0.8278157956669124,[0.877 0.77  0.924 0.844 0.729]
SVM,2578822.05279893,891.9343170741608,0.6682919809107222,[0.786 0.67  0.872 0.827 0.673]
