,time,y1,y2
0,2022-07-11,0.0,60.85144287571529
1,2022-07-12,420.0,623.6006692724159
2,2022-07-13,794.99,785.8309841849423
3,2022-07-14,694.0,560.2126976811687
4,2022-07-15,442.3,538.670830963933
5,2022-07-16,978.0,852.3180510577313
6,2022-07-17,541.22,473.3217823312127
7,2022-07-18,804.0,584.6987010780713
8,2022-07-19,747.0,647.4057431175379
9,2022-07-20,628.0,662.2936880444086
10,2022-07-21,190.0,440.5617798343783
11,2022-07-22,446.0,535.8414726202191
12,2022-07-23,678.0,641.0812804789812
13,2022-07-24,778.19,723.1306077288227
14,2022-07-25,438.48,379.6039409740788
15,2022-07-26,824.0,669.3188625683006
16,2022-07-27,983.0,890.204270668054
17,2022-07-28,777.0,802.9847679274717
18,2022-07-29,0.0,13.366569374673418
19,2022-07-30,828.0,753.8639038701103
20,2022-07-31,0.0,62.01677946928112
21,2022-08-01,519.4,541.8369872744988
22,2022-08-02,770.32,654.5212847629577
23,2022-08-03,1055.0,750.6792469059264
24,2022-08-04,532.63,732.1489973847829
25,2022-08-05,460.73,471.5064209240968
26,2022-08-06,58.37,474.88350152341263
27,2022-08-07,777.64,782.2213174380549
28,2022-08-08,669.0,752.835380992593
29,2022-08-09,977.0,915.7522776710184
30,2022-08-10,1066.0,943.8801259380639
31,2022-08-11,482.89,408.65881257283945
32,2022-08-12,1069.0,807.3140628121773
33,2022-08-13,1054.0,722.1463499431184
34,2022-08-14,619.0,351.7693600834036
35,2022-08-15,586.4,505.14717112875496
36,2022-08-16,992.0,852.3180510577313
37,2022-08-17,605.08,541.8369872744988
38,2022-08-18,866.0,706.4740443871597
39,2022-08-19,1084.0,891.7020600627939
40,2022-08-20,877.0,775.6690678598907
41,2022-08-21,1001.0,720.1536682293636
42,2022-08-22,213.0,515.745957162183
43,2022-08-23,424.39,413.24461458027235
44,2022-08-24,0.0,13.366569374673418
45,2022-08-25,370.19,623.1070484072034
46,2022-08-26,0.0,196.23849279003707
47,2022-08-27,755.0,769.6373665506053
48,2022-08-28,783.19,807.9172651412118
49,2022-08-29,731.93,563.5463311018739
50,2022-08-30,1.67,474.88350152341263
51,2022-08-31,670.0,762.7829584059505
52,2022-09-01,502.0,739.1848443764075
53,2022-09-02,618.08,680.0985188053864
54,2022-09-03,401.84,638.4335133574978
55,2022-09-04,652.58,652.0495370043018
56,2022-09-05,459.0,627.465241424301
57,2022-09-06,660.0,599.1869523272517
58,2022-09-07,512.0,596.2566403834899
59,2022-09-08,850.0,898.6775960509121
