,time,y1,y2
0,2022-07-11,0.0,271.86551136135296
1,2022-07-12,420.0,774.7240599792681
2,2022-07-13,794.99,273.85611493225895
3,2022-07-14,694.0,514.8093836380635
4,2022-07-15,442.3,515.8119688909397
5,2022-07-16,978.0,778.2639866261052
6,2022-07-17,541.22,547.5885543689844
7,2022-07-18,804.0,731.2638617079965
8,2022-07-19,747.0,627.3118950660589
9,2022-07-20,628.0,791.8605849122362
10,2022-07-21,190.0,557.1738046459591
11,2022-07-22,446.0,811.6205763253513
12,2022-07-23,678.0,714.8674287617057
13,2022-07-24,778.19,753.702415119091
14,2022-07-25,438.48,332.9160752692079
15,2022-07-26,824.0,530.9323860484002
16,2022-07-27,983.0,731.3817548507091
17,2022-07-28,777.0,632.2073583952608
18,2022-07-29,0.0,35.46364934808034
19,2022-07-30,828.0,527.4491465543191
20,2022-07-31,0.0,277.6219123100871
21,2022-08-01,519.4,758.2081182853624
22,2022-08-02,770.32,274.75340633435985
23,2022-08-03,1055.0,660.6221743194146
24,2022-08-04,532.63,729.7036156459694
25,2022-08-05,460.73,538.9196300107945
26,2022-08-06,58.37,758.9529245606254
27,2022-08-07,777.64,790.8611734846875
28,2022-08-08,669.0,842.334547222516
29,2022-08-09,977.0,836.7225304022722
30,2022-08-10,1066.0,762.1298772396462
31,2022-08-11,482.89,340.4225834169508
32,2022-08-12,1069.0,746.0163347975013
33,2022-08-13,1054.0,760.7928581157155
34,2022-08-14,619.0,652.1490892202125
35,2022-08-15,586.4,517.675998705595
36,2022-08-16,992.0,778.2639866261052
37,2022-08-17,605.08,758.2081182853624
38,2022-08-18,866.0,632.7267610408418
39,2022-08-19,1084.0,760.4341620470955
40,2022-08-20,877.0,841.1760904883822
41,2022-08-21,1001.0,707.5734718734932
42,2022-08-22,213.0,533.6407266077028
43,2022-08-23,424.39,340.2687528643033
44,2022-08-24,0.0,35.46364934808034
45,2022-08-25,370.19,319.8328829632695
46,2022-08-26,0.0,278.9619477170589
47,2022-08-27,755.0,665.2180913345068
48,2022-08-28,783.19,744.9333657563229
49,2022-08-29,731.93,686.0953084721286
50,2022-08-30,1.67,758.9529245606254
51,2022-08-31,670.0,744.6390008518986
52,2022-09-01,502.0,500.87002461474464
53,2022-09-02,618.08,760.7609188195947
54,2022-09-03,401.84,720.4396851291979
55,2022-09-04,652.58,476.41982891622814
56,2022-09-05,459.0,811.4400204309129
57,2022-09-06,660.0,572.6485925503819
58,2022-09-07,512.0,653.7592595471026
59,2022-09-08,850.0,551.9538466156068
60,2022-09-09,1102.0,736.472284914182
61,2022-09-10,399.0,601.1759955172693
62,2022-09-11,0.0,117.10348413613818
63,2022-09-12,779.07,753.702415119091
64,2022-09-13,840.0,509.0843352459912
