,MSE,MAE,R2,crossVal
erreur_prediction_client,5455312,1684,0.48268639977326655,
erreur_regression_simple_test,5085336,1703,0.5177703048062594,[0.545 0.479 0.494 0.412 0.51 ]
erreur_regression_complete_test,4993217,1665,0.5265057542697984,[0.554 0.504 0.466 0.444 0.515]
erreur_random_forest_test,2625747,1063,0.7510069829907813,[0.734 0.678 0.753 0.736 0.68 ]
erreur_gradient_boosting_test,3256693,1299,0.6911759595639231,[0.723 0.657 0.706 0.709 0.65 ]
erreur_SVM_test,4157607,1417,0.6057444979064828,[0.651 0.547 0.579 0.497 0.528]
erreur_random_forest_bruit_test,4432283,1522,0.579697663088627,[0.632 0.671 0.637 0.648 0.553]
xbg_bruit_test,4637604,1578,0.5602276000498255,[0.598 0.645 0.597 0.614 0.562]
