,time,y1,y2
0,2022-08-21,70500.0,69336.09987272495
1,2022-08-22,73948.0,69336.09987272495
2,2022-08-23,71519.0,69336.09987272495
3,2022-08-24,72790.0,69336.09987272495
4,2022-08-25,74614.0,74291.30988694676
5,2022-08-26,71834.96,74291.30988694676
6,2022-08-27,71756.0,69336.09987272495
7,2022-08-28,71832.0,69336.09987272495
8,2022-08-29,73227.92,74291.30988694676
9,2022-08-30,72899.0,70327.14187556932
10,2022-08-31,74001.0,69336.09987272495
11,2022-09-01,72959.0,70327.14187556932
12,2022-09-02,72748.24,74291.30988694676
13,2022-09-03,75691.0,74291.30988694676
14,2022-09-04,75172.0,69336.09987272495
15,2022-09-05,71025.14,69336.09987272495
16,2022-09-06,70331.97,69336.09987272495
17,2022-09-07,73761.0,74291.30988694676
18,2022-09-08,70931.0,69336.09987272495
19,2022-09-09,1762.45,1449.7226778861939
20,2022-09-10,72379.0,69336.09987272495
21,2022-09-11,64207.27,63389.84785565879
22,2022-09-12,73807.0,70327.14187556932
23,2022-09-13,0.0,-36.840326380348415
24,2022-09-14,0.0,-36.840326380348415
25,2022-09-15,72281.0,69336.09987272495
26,2022-09-16,70798.0,69336.09987272495
27,2022-09-17,70165.74,74291.30988694676
28,2022-09-18,61829.45,63389.84785565879
29,2022-09-19,73529.0,69336.09987272495
30,2022-09-20,71906.0,69336.09987272495
31,2022-09-21,75382.0,74291.30988694676
32,2022-09-22,76893.0,69336.09987272495
33,2022-09-23,71942.98,74291.30988694676
34,2022-09-24,71912.34,69336.09987272495
35,2022-09-25,70223.0,69336.09987272495
36,2022-09-26,71588.69,74291.30988694676
37,2022-09-27,0.0,-36.840326380348415
38,2022-09-28,0.0,-36.840326380348415
39,2022-09-29,73801.0,74291.30988694676
40,2022-09-30,72867.48,69336.09987272495
41,2022-10-01,74756.19,74291.30988694676
42,2022-10-02,70883.29,74291.30988694676
43,2022-10-03,69054.85,69336.09987272495
44,2022-10-04,72109.58,74291.30988694676
45,2022-10-05,73237.41,69336.09987272495
46,2022-10-06,75959.0,70327.14187556932
47,2022-10-07,0.0,-36.840326380348415
48,2022-10-08,72400.21,69336.09987272495
49,2022-10-09,3307.31,-36.840326380348415
50,2022-10-10,71475.0,74291.30988694676
51,2022-10-11,32284.0,69336.09987272495
52,2022-10-12,75100.0,74291.30988694676
53,2022-10-13,70485.0,69336.09987272495
54,2022-10-14,72117.0,69336.09987272495
55,2022-10-15,72039.0,69336.09987272495
56,2022-10-16,63504.0,69336.09987272495
57,2022-10-17,70140.45,69336.09987272495
58,2022-10-18,75372.0,69336.09987272495
59,2022-10-19,60704.96,59425.679844281345
60,2022-10-20,72325.33,74291.30988694676
61,2022-10-21,70747.0,69336.09987272495
62,2022-10-22,70059.0,69336.09987272495
63,2022-10-23,72740.52,74291.30988694676
64,2022-10-24,74821.95,74291.30988694676
65,2022-10-25,73117.0,69336.09987272495
66,2022-10-26,73312.0,74291.30988694676
67,2022-10-27,71281.0,69336.09987272495
68,2022-10-28,73606.0,74291.30988694676
69,2022-10-29,75277.88,74291.30988694676
70,2022-10-30,74423.88,74291.30988694676
71,2022-10-31,9953.39,7891.4956963745435
72,2022-11-01,69745.0,69336.09987272495
73,2022-11-02,73718.0,69336.09987272495
74,2022-11-03,39843.71,63389.84785565879
75,2022-11-04,73165.0,69336.09987272495
76,2022-11-05,70536.0,69336.09987272495
77,2022-11-06,0.0,-36.840326380348415
78,2022-11-07,74583.0,74291.30988694676
79,2022-11-08,71503.1,69336.09987272495
80,2022-11-09,0.0,-36.840326380348415
81,2022-11-10,73662.0,69336.09987272495
82,2022-11-11,71582.01,69336.09987272495
83,2022-11-12,75376.0,69336.09987272495
84,2022-11-13,76039.0,69336.09987272495
85,2022-11-14,1828.69,2936.285682152736
86,2022-11-15,71319.89,71318.18387841368
87,2022-11-16,43326.0,69336.09987272495
88,2022-11-17,74586.0,74291.30988694676
89,2022-11-18,74153.0,69336.09987272495
90,2022-11-19,72886.0,69336.09987272495
91,2022-11-20,1823.78,2936.285682152736
92,2022-11-21,66251.01,59425.679844281345
93,2022-11-22,69253.0,69336.09987272495
94,2022-11-23,75871.0,69336.09987272495
95,2022-11-24,72399.09,74291.30988694676
96,2022-11-25,72993.0,69336.09987272495
97,2022-11-26,71668.0,69336.09987272495
98,2022-11-27,71207.0,69336.09987272495
99,2022-11-28,75252.0,69336.09987272495
100,2022-11-29,71735.8,74291.30988694676
101,2022-11-30,71754.0,69336.09987272495
102,2022-12-01,72891.0,69336.09987272495
103,2022-12-02,64398.47,63389.84785565879
104,2022-12-03,77429.8,74291.30988694676
105,2022-12-04,73378.0,74291.30988694676
106,2022-12-05,70652.0,69336.09987272495
107,2022-12-06,67822.0,69336.09987272495
108,2022-12-07,3307.15,-36.840326380348415
109,2022-12-08,70881.83,74291.30988694676
110,2022-12-09,74445.0,70327.14187556932
111,2022-12-10,71091.69,69336.09987272495
112,2022-12-11,70324.0,69336.09987272495
113,2022-12-12,70915.21,74291.30988694676
114,2022-12-13,68234.0,74291.30988694676
115,2022-12-14,78001.0,69336.09987272495
116,2022-12-15,71212.86,69336.09987272495
117,2022-12-16,75243.64,74291.30988694676
118,2022-12-17,69790.27,69336.09987272495
119,2022-12-18,71427.0,69336.09987272495
120,2022-12-19,72299.25,74291.30988694676
121,2022-12-20,72618.0,69336.09987272495
122,2022-12-21,73312.0,69336.09987272495
123,2022-12-22,72994.0,69336.09987272495
124,2022-12-23,73268.0,69336.09987272495
125,2022-12-24,73283.5,74291.30988694676
126,2022-12-25,72966.0,74291.30988694676
127,2022-12-26,66897.0,74291.30988694676
128,2022-12-27,71187.0,69336.09987272495
129,2022-12-28,73989.46,69336.09987272495
130,2022-12-29,76600.97,74291.30988694676
131,2022-12-30,64093.33,59425.679844281345
132,2022-12-31,71943.03,74291.30988694676
133,2023-01-01,74030.0,74291.30988694676
134,2023-01-02,69765.0,69336.09987272495
135,2023-01-03,0.0,-36.840326380348415
136,2023-01-04,73801.55,69336.09987272495
137,2023-01-05,74532.77,74291.30988694676
138,2023-01-06,74162.04,74291.30988694676
139,2023-01-07,72978.79,74291.30988694676
140,2023-01-08,0.0,29694.4197589505
141,2023-01-09,71414.65,74291.30988694676
142,2023-01-10,74439.0,74291.30988694676
143,2023-01-11,73756.0,69336.09987272495
144,2023-01-12,27628.48,74291.30988694676
145,2023-01-13,64957.28,59425.679844281345
146,2023-01-14,71511.61,69336.09987272495
147,2023-01-15,73426.75,74291.30988694676
148,2023-01-16,72226.0,69336.09987272495
149,2023-01-17,74869.16,69336.09987272495
