,MSE,MAE,R2,crossVal
erreur_prediction_client,51657553.08401233,6744.413698630137,-7.384832162727074,
erreur_régression_simple,6190246.377866002,2103.2155592798117,-0.004774206782930612,[-0.003 -0.027 -0.    -0.007 -0.007]
erreur_régression_complète,6200720.319571942,2090.84278584655,-0.006474292018165739,[-0.031 -0.04  -0.003 -0.011 -0.022]
random_forest,3728575.2990601356,1508.8961847017013,0.39479367058164083,[0.24  0.428 0.33  0.326 0.222]
gradien_boosting,4637310.310746653,1721.056153019832,0.24729170623204622,[0.14  0.348 0.244 0.212 0.074]
SVM,5421494.482021843,1857.7814249490161,0.12000629938909835,[-0.015  0.     0.088 -0.058 -0.274]
