,MSE,MAE,R2,crossVal
erreur_prediction_client,230796.32459266667,319.83033333333333,0.4209808285648422,
erreur_régression_simple,181508.3225225509,295.47029639721393,0.5446340027247896,[0.754 0.732 0.649 0.629 0.583]
erreur_régression_complète,173464.9704498516,298.61395035297704,0.5648130721311817,[0.738 0.748 0.68  0.652 0.59 ]
random_forest,160389.0944253092,271.5680064279463,0.5976176798946797,[0.744 0.779 0.72  0.695 0.623]
gradien_boosting,161981.7275317796,279.7265623453706,0.5936221002279054,[0.73  0.782 0.71  0.702 0.63 ]
SVM,189570.12925792963,294.00093092874033,0.52440863447238,[0.732 0.813 0.651 0.68  0.582]
