,MSE,MAE,R2,crossVal
erreur_prediction_client,3690107,1223,0.21396681355947322,
erreur_regression_simple_test,3230480,1303,0.31187237760953623,[0.586 0.482 0.269 0.459 0.386]
erreur_regression_complete_test,2202192,991,0.5309090743422424,[0.734 0.663 0.465 0.618 0.484]
erreur_random_forest_test,608166,369,0.870454007918166,[0.946 0.904 0.756 0.91  0.83 ]
erreur_gradient_boosting_test,513438,371,0.8906320654759068,[0.945 0.912 0.788 0.914 0.84 ]
erreur_SVM_test,1432055,659,0.6949566045934904,[0.864 0.772 0.619 0.785 0.624]
erreur_random_forest_bruit_test,810008,509,0.8274592851042977,[0.856 0.747 0.672 0.832 0.627]
erreur_random_forest_decalage_test,391414,346,0.9166245010602294,[0.916 0.885 0.716 0.87  0.876]
xbg_bruit_test,711856,498,0.8483668013021393,[0.843 0.754 0.666 0.803 0.676]
