,MSE,MAE,R2,crossVal
erreur_prediction_client,38965940.930937335,4463.433466666666,0.8413705717125716,
erreur_régression_simple,39220315.94646423,4755.699330600947,0.8403350170122461,[0.807 0.849 0.722 0.748 0.822]
erreur_régression_complète,35168368.94359042,4547.252018697114,0.8568303978797592,[0.828 0.859 0.738 0.767 0.843]
random_forest,23714639.669120442,3517.660329070769,0.9034582601399931,[0.88  0.909 0.826 0.876 0.888]
gradien_boosting,30345815.23871278,3845.1220981065835,0.8764629004913613,[0.874 0.911 0.813 0.879 0.88 ]
SVM,24793254.07148238,3548.4481667020723,0.8990672462981225,[0.874 0.901 0.768 0.828 0.86 ]
