,MSE,MAE,R2,crossVal
erreur_prediction_client,279171,399,-0.06527916149305679,
erreur_regression_simple_test,235355,424,0.10191597725216217,[0.215 0.048 0.04  0.096 0.068]
erreur_regression_complete_test,173236,341,0.33895214989148115,[0.424 0.395 0.341 0.423 0.419]
erreur_random_forest_test,89426,164,0.6587626114162664,[0.789 0.79  0.743 0.716 0.717]
erreur_gradient_boosting_test,89955,179,0.656741902357276,[0.75  0.756 0.698 0.643 0.673]
erreur_SVM_test,106435,204,0.5938572265123383,[0.625 0.609 0.501 0.496 0.646]
erreur_random_forest_bruit_test,110259,208,0.5792666590536992,[0.628 0.619 0.636 0.627 0.563]
erreur_random_forest_decalage_test,84881,160,0.6761033768140234,[0.876 0.865 0.697 0.749 0.793]
xbg_bruit_test,140459,245,0.46402679270245795,[0.59  0.621 0.581 0.615 0.568]
