,MSE,MAE,R2,crossVal
erreur_prediction_client,230796,319,0.4209808285648422,
erreur_regression_simple_test,181508,295,0.5446340027247896,[0.754 0.732 0.649 0.629 0.583]
erreur_regression_complete_test,173464,298,0.5648130721311817,[0.738 0.748 0.68  0.652 0.59 ]
erreur_random_forest_test,160389,271,0.5976176798946797,[0.744 0.779 0.72  0.695 0.623]
erreur_gradient_boosting_test,161981,279,0.5936221002279054,[0.73  0.782 0.71  0.702 0.63 ]
erreur_SVM_test,189570,294,0.52440863447238,[0.732 0.813 0.651 0.68  0.582]
erreur_random_forest_bruit_test,174832,296,0.5613832685753715,[0.707 0.773 0.699 0.678 0.61 ]
erreur_random_forest_decalage_test,160286,289,0.5978754604183649,[0.727 0.811 0.718 0.686 0.604]
xbg_bruit_test,161865,298,0.5939147710594643,[0.709 0.722 0.687 0.703 0.575]
