,MSE,MAE,R2,crossVal
erreur_prediction_client,5455312.711083333,1684.585,0.48268639977326655,
erreur_régression_simple,5085336.601819936,1703.1800448436748,0.5177703048062594,[0.545 0.479 0.494 0.412 0.51 ]
erreur_régression_complète,4993217.221091142,1665.84576348868,0.5265057542697984,[0.554 0.504 0.466 0.444 0.515]
random_forest,2625747.264456288,1063.153719179233,0.7510069829907813,[0.734 0.678 0.753 0.736 0.68 ]
gradien_boosting,3256693.2563548344,1299.6848916880278,0.6911759595639231,[0.723 0.657 0.706 0.709 0.65 ]
SVM,4157607.7857659985,1417.1815752825862,0.6057444979064828,[0.651 0.547 0.579 0.497 0.528]
