,MSE,MAE,R2,crossVal
erreur_prediction_client,233817.18197971012,256.3002898550725,0.337573522659668,
erreur_régression_simple,197068.71173313656,235.27618047214293,0.44168545954545324,[0.611 0.484 0.168 0.288 0.325]
erreur_régression_complète,155866.80313392653,243.04656754979607,0.5584144139447131,[0.664 0.547 0.379 0.495 0.446]
random_forest,45235.94727164226,115.77063284888234,0.8718422275617568,[0.757 0.702 0.679 0.902 0.666]
gradien_boosting,51695.0594174938,128.1532837378246,0.853542944039069,[0.707 0.687 0.664 0.873 0.644]
SVM,151064.93771722578,170.75660823348613,0.5720185587116424,[0.74  0.461 0.349 0.477 0.461]
