,MSE,MAE,R2,crossVal
erreur_prediction_client,3091507,1164,-0.07594770806320028,
erreur_regression_simple_test,2483729,1209,0.1355792308524919,[ 0.085 -0.023  0.147  0.25   0.198]
erreur_regression_complete_test,2479769,1211,0.136957697797506,[0.094 0.012 0.134 0.269 0.201]
erreur_random_forest_test,1350703,729,0.5299103503729019,[0.52  0.508 0.454 0.437 0.433]
erreur_gradient_boosting_test,1751975,845,0.3902541743224306,[0.403 0.446 0.328 0.337 0.352]
erreur_SVM_test,2370668,961,0.17492836289026992,[0.144 0.112 0.245 0.169 0.412]
erreur_random_forest_bruit_test,2214195,1072,0.2293862199965372,[0.308 0.259 0.324 0.346 0.332]
erreur_random_forest_decalage_test,1151551,660,0.5992217863320612,[0.507 0.427 0.543 0.517 0.467]
xbg_bruit_test,2201588,1074,0.23377403465605562,[0.232 0.256 0.296 0.214 0.227]
