,MSE,MAE,R2,crossVal
erreur_prediction_client,105568576.96045932,6882.696466666666,0.5669487946942948,
erreur_régression_simple,99589591.1785288,7052.268825734587,0.5914750985805399,[0.491 0.614 0.651 0.67  0.692]
erreur_régression_complète,101393150.39915451,7016.553102779009,0.5840767465631141,[0.475 0.612 0.655 0.657 0.721]
random_forest,78540064.58659549,5798.250247125532,0.6778220317703795,[0.624 0.706 0.75  0.709 0.716]
gradien_boosting,105362693.48141293,6619.535057440767,0.5677933460875276,[0.589 0.709 0.737 0.684 0.746]
SVM,79851042.23060256,6091.762772842276,0.6724442909197215,[0.51  0.679 0.694 0.735 0.75 ]
