,MSE,MAE,R2,crossVal
erreur_prediction_client,968081,722,0.30108156827588617,
erreur_regression_simple_test,854026,686,0.38342464956696876,[0.638 0.341 0.396 0.437 0.527]
erreur_regression_complete_test,804972,702,0.418840147996148,[0.61  0.404 0.459 0.517 0.563]
erreur_random_forest_test,520248,460,0.6243998009185183,[0.772 0.793 0.736 0.722 0.824]
erreur_gradient_boosting_test,476100,486,0.6562730619099666,[0.753 0.729 0.734 0.693 0.739]
erreur_SVM_test,583697,550,0.578591974655226,[0.74  0.566 0.592 0.607 0.658]
erreur_random_forest_bruit_test,623098,545,0.5501464972449834,[0.616 0.625 0.65  0.67  0.644]
xbg_bruit_test,602163,592,0.5652605174356614,[0.591 0.54  0.689 0.628 0.69 ]
