,MSE,MAE,R2,crossVal
erreur_prediction_client,16726879.021574669,2828.9317333333333,0.7368657329817665,
erreur_régression_simple,13820501.757773457,2768.177199766007,0.782586602368242,[0.813 0.761 0.782 0.851 0.727]
erreur_régression_complète,13944975.946116555,2878.936345765275,0.7806284711310814,[0.824 0.771 0.787 0.854 0.754]
random_forest,6685564.611989021,1886.3967628467528,0.8948278909945054,[0.877 0.847 0.894 0.915 0.843]
gradien_boosting,8186820.160796102,2072.1590695940718,0.8712113049037656,[0.853 0.826 0.865 0.905 0.819]
SVM,11404443.777796984,2369.4526560875383,0.8205941496706802,[0.839 0.815 0.84  0.9   0.786]
