,MSE,MAE,R2,crossVal
erreur_prediction_client,3690107.7598613324,1223.1649333333332,0.21396681355947322,
erreur_régression_simple,3230480.7519092024,1303.8528423377682,0.31187237760953623,[0.586 0.482 0.269 0.459 0.386]
erreur_régression_complète,2202192.088973839,991.591290435661,0.5309090743422424,[0.734 0.663 0.465 0.618 0.484]
random_forest,608166.0149806922,369.21271688161363,0.870454007918166,[0.946 0.904 0.756 0.91  0.83 ]
gradien_boosting,513438.199339817,371.1999429224314,0.8906320654759068,[0.945 0.912 0.788 0.914 0.84 ]
SVM,1432055.3125515885,659.7521033485043,0.6949566045934904,[0.864 0.772 0.619 0.785 0.624]
