,time,y1,y2
0,2022-08-21,1668.0,1712.682777920606
1,2022-08-22,1973.0,1918.541749026333
2,2022-08-23,1880.0,1809.427300312626
3,2022-08-24,2148.0,1620.9674215595423
4,2022-08-25,2369.0,1418.0453668705293
5,2022-08-26,1592.07,1655.1432158981834
6,2022-08-27,1656.0,1814.0550966392827
7,2022-08-28,1302.0,1671.1364453556341
8,2022-08-29,1344.31,1679.0591686057949
9,2022-08-30,1251.0,1633.8229920673953
10,2022-08-31,1430.0,1918.541749026333
11,2022-09-01,878.0,1630.6045602960967
12,2022-09-02,1627.03,1672.632645231675
13,2022-09-03,1279.0,1672.3630419129856
14,2022-09-04,1540.0,1522.5108359759186
15,2022-09-05,2163.13,1684.675882759287
16,2022-09-06,2437.22,1511.0995764579004
17,2022-09-07,1590.0,1606.3318196336936
18,2022-09-08,3514.0,1625.313409632698
19,2022-09-09,2270.58,1416.7975656022911
20,2022-09-10,2345.0,1752.6724375018098
21,2022-09-11,1980.69,1534.0422684146
22,2022-09-12,1334.0,1510.591488820324
23,2022-09-13,1127.33,1380.8480530997151
24,2022-09-14,1809.4,1346.1626388126926
25,2022-09-15,846.0,1900.5763381403174
26,2022-09-16,1631.0,1698.7910080388247
27,2022-09-17,1802.04,1603.1083455013659
28,2022-09-18,1122.16,1518.4999384805851
29,2022-09-19,1755.0,1824.5758622538747
30,2022-09-20,1777.0,1942.1499134113028
31,2022-09-21,1581.0,1590.5968465246542
32,2022-09-22,1018.0,1570.6480317638561
33,2022-09-23,1161.71,1759.0246722978895
34,2022-09-24,2651.22,1673.4362512017647
35,2022-09-25,2126.0,1762.363970184099
36,2022-09-26,1478.48,1572.4657567762636
37,2022-09-27,2535.0,1807.7265922677839
38,2022-09-28,1412.0,1732.345510182901
39,2022-09-29,2180.0,1764.1686263622355
40,2022-09-30,1962.3,1772.1225124912999
41,2022-10-01,2376.92,1762.6233143025472
42,2022-10-02,2147.11,1628.2536820723533
43,2022-10-03,2067.1,1684.675882759287
44,2022-10-04,1342.56,1834.5934294269014
45,2022-10-05,1219.7,1633.932715467359
46,2022-10-06,1480.0,1515.3394326800824
47,2022-10-07,2322.0,1780.896400500238
48,2022-10-08,1684.3,1668.2450452396215
49,2022-10-09,1860.45,1444.431575706234
50,2022-10-10,1597.0,1706.2730169704923
51,2022-10-11,1366.0,1614.342021589972
52,2022-10-12,762.0,1614.3731970091555
53,2022-10-13,2391.0,1806.02715075629
54,2022-10-14,1320.0,1894.829888906365
55,2022-10-15,1917.0,1701.8836842500586
56,2022-10-16,1980.0,1729.0818092376526
57,2022-10-17,1878.22,1715.3316313126186
58,2022-10-18,1724.0,1628.695881179707
59,2022-10-19,1986.01,1552.1340374125232
60,2022-10-20,2.47,1508.424830678389
61,2022-10-21,1771.0,1873.2020651436903
62,2022-10-22,1475.0,1736.5092615243038
63,2022-10-23,3.86,1495.9452024365585
64,2022-10-24,2660.73,1766.405854210251
65,2022-10-25,1793.0,1636.0527526040855
66,2022-10-26,1715.0,1735.6287293571293
67,2022-10-27,1211.0,1811.886631703418
68,2022-10-28,1212.0,1606.3318196336936
69,2022-10-29,2151.63,1718.6979618619162
70,2022-10-30,2301.18,1530.8094921479728
71,2022-10-31,1360.89,1418.279665365816
72,2022-11-01,1738.0,1669.0083000076218
73,2022-11-02,2058.0,1614.342021589972
74,2022-11-03,1957.3,1525.849623625483
75,2022-11-04,1562.0,1671.2620795669375
76,2022-11-05,1521.0,1736.5092615243038
77,2022-11-06,1158.38,1366.41442615622
78,2022-11-07,2201.0,1637.9885382576254
79,2022-11-08,1623.06,1636.0527526040855
80,2022-11-09,1598.33,1436.921701798203
81,2022-11-10,1839.0,1569.6435789843947
82,2022-11-11,1985.43,1781.92745375639
83,2022-11-12,1731.0,1519.76639726424
84,2022-11-13,1714.0,1625.6192545940357
85,2022-11-14,1069.25,1358.270841905176
86,2022-11-15,1442.45,1587.7696992049532
87,2022-11-16,1694.0,1669.0900247092732
88,2022-11-17,1262.0,1836.2620093638543
89,2022-11-18,1118.0,1815.4794552119888
90,2022-11-19,2648.0,1853.5426295169837
91,2022-11-20,1360.02,1416.7975656022911
92,2022-11-21,1774.13,1559.451757257722
93,2022-11-22,1951.0,1670.0639283489675
94,2022-11-23,1912.0,1705.976233207265
95,2022-11-24,2433.31,1504.5825933771378
96,2022-11-25,1739.0,1741.0316553199182
97,2022-11-26,1636.0,1768.1392634398978
98,2022-11-27,998.0,1870.4208763569236
99,2022-11-28,1371.0,1618.6081013846692
100,2022-11-29,1353.09,1613.6084417005459
101,2022-11-30,1702.0,1634.578234670291
102,2022-12-01,1448.0,1780.7200046491953
103,2022-12-02,2186.81,1528.0912714228655
104,2022-12-03,1510.03,1524.2516667821599
105,2022-12-04,1371.0,1688.2269189978638
106,2022-12-05,2423.0,1940.2075039641668
107,2022-12-06,2043.0,1705.6310903025576
108,2022-12-07,710.43,1461.5078129552574
109,2022-12-08,1583.3,1683.678389649877
110,2022-12-09,989.0,1603.2628582136097
111,2022-12-10,1387.05,1511.0995764579004
112,2022-12-11,1147.0,1900.5763381403174
113,2022-12-12,1657.43,1598.9022248938998
114,2022-12-13,2426.0,1752.7187022423261
115,2022-12-14,2827.0,1529.976763263408
116,2022-12-15,2160.81,1768.1392634398978
117,2022-12-16,2353.22,1457.3875137455825
118,2022-12-17,1229.8,1684.675882759287
119,2022-12-18,1994.0,1855.524102053053
120,2022-12-19,1540.86,1578.7158809698135
121,2022-12-20,2130.0,1913.031666763948
122,2022-12-21,1498.0,1547.1322260618751
123,2022-12-22,1923.0,1738.950089762112
124,2022-12-23,1270.0,1574.600807338068
125,2022-12-24,1418.41,1615.7535669758781
126,2022-12-25,1983.0,1632.0764648790641
127,2022-12-26,1183.0,1654.0538416389868
128,2022-12-27,1741.0,1714.2003054454058
129,2022-12-28,1348.97,1729.9991047038982
130,2022-12-29,1599.03,1524.2516667821599
131,2022-12-30,845.1,1589.2762058655785
132,2022-12-31,1462.09,1661.137464474265
133,2023-01-01,1706.0,1697.7681777201603
134,2023-01-02,1408.0,1736.5092615243038
135,2023-01-03,1711.0,1732.345510182901
136,2023-01-04,1931.6,1721.5072875855976
137,2023-01-05,1726.74,1512.4665893029858
138,2023-01-06,2622.28,1762.6233143025472
139,2023-01-07,2230.98,1768.0763267806353
140,2023-01-08,2041.67,1475.6185480412144
141,2023-01-09,1592.22,1656.0607038558176
142,2023-01-10,937.0,1680.350219787311
143,2023-01-11,2255.0,1815.562517827857
144,2023-01-12,12.37,1471.7857399338989
145,2023-01-13,1310.02,1581.010312194307
146,2023-01-14,1647.52,1701.0851238196205
147,2023-01-15,1506.5,1751.9563338882786
148,2023-01-16,1872.0,1655.4483858687922
149,2023-01-17,1221.83,1823.4052080666295
