,MSE,MAE,R2,crossVal
erreur_prediction_client,52221465,5407,0.3175085486972796,
erreur_regression_simple_test,44513555,4872,0.41824457546649496,[0.26  0.348 0.45  0.399 0.483]
erreur_regression_complete_test,36429574,4380,0.5238955240846905,[0.34  0.432 0.448 0.492 0.519]
erreur_random_forest_test,11765736,2416,0.8462315368084001,[0.726 0.748 0.756 0.773 0.813]
erreur_gradient_boosting_test,15999153,2877,0.7909042723017007,[0.657 0.712 0.723 0.778 0.794]
erreur_SVM_test,20227939,3223,0.7356375284587775,[0.604 0.658 0.579 0.665 0.73 ]
erreur_random_forest_bruit_test,25630186,3598,0.6650346131884214,[0.598 0.641 0.658 0.671 0.741]
xbg_bruit_test,31395300,3922,0.5896893378379391,[0.602 0.61  0.617 0.619 0.711]
