,time,y1,y2
0,2022-08-21,14602.0,17969.742955555554
1,2022-08-22,18011.0,24936.48
2,2022-08-23,39720.0,35811.56515476191
3,2022-08-24,17247.0,15398.3325
4,2022-08-25,42037.0,41263.46636904762
5,2022-08-26,0.0,23.080566666666673
6,2022-08-27,16641.0,16671.371
7,2022-08-28,13578.0,15637.869864285714
8,2022-08-29,20792.61,22434.362963452386
9,2022-08-30,22871.0,25284.71483095238
10,2022-08-31,27185.0,24936.48
11,2022-09-01,24547.0,25259.560238095244
12,2022-09-02,27337.55,28752.811039880948
13,2022-09-03,43470.0,40903.30286904762
14,2022-09-04,18696.0,24202.63986190476
15,2022-09-05,20853.17,20305.471445833326
16,2022-09-06,15059.23,17338.281474166648
17,2022-09-07,25802.0,24046.995087499996
18,2022-09-08,17768.0,18238.30184761905
19,2022-09-09,23788.38,25741.689583333355
20,2022-09-10,24859.0,20918.151553690477
21,2022-09-11,13655.28,22145.95738999998
22,2022-09-12,28870.0,31175.504749999996
23,2022-09-13,14189.11,15929.361794761915
24,2022-09-14,21615.92,22741.310850000013
25,2022-09-15,29183.0,31438.648660714287
26,2022-09-16,25869.0,16688.488976190478
27,2022-09-17,16007.35,20295.100563809512
28,2022-09-18,13753.87,11379.743590000002
29,2022-09-19,20555.0,16722.221452380953
30,2022-09-20,20143.0,23380.451166666666
31,2022-09-21,32068.0,38034.08266666667
32,2022-09-22,22473.0,34196.17393015872
33,2022-09-23,0.0,0.0
34,2022-09-24,21173.89,27591.530641666657
35,2022-09-25,17426.0,21378.913516666667
36,2022-09-26,23311.41,23463.276363095236
37,2022-09-27,20777.0,19824.065563492066
38,2022-09-28,23932.0,25590.328333333335
39,2022-09-29,26508.0,25050.057851666657
40,2022-09-30,18501.02,16928.06143071432
41,2022-10-01,0.0,25.10605
42,2022-10-02,16791.13,18524.32521249999
43,2022-10-03,19678.64,20305.471445833326
44,2022-10-04,0.0,0.0
45,2022-10-05,20351.06,17422.302952976195
46,2022-10-06,26483.0,29672.576072619053
47,2022-10-07,25399.0,24783.29291666666
48,2022-10-08,17198.83,20280.31222166667
49,2022-10-09,18015.81,21366.167025833303
50,2022-10-10,0.0,3.3573000000000017
51,2022-10-11,27947.0,35991.54422936508
52,2022-10-12,40518.0,40232.55933333334
53,2022-10-13,20694.0,28197.960369047625
54,2022-10-14,19810.0,19728.135285714277
55,2022-10-15,18714.0,18732.83573571429
56,2022-10-16,23079.0,16868.33216507937
57,2022-10-17,26832.76,22584.811502083332
58,2022-10-18,15127.0,16701.87625
59,2022-10-19,19052.79,18812.075734404767
60,2022-10-20,18351.33,16864.5431815476
61,2022-10-21,15987.0,15760.279666666667
62,2022-10-22,14872.0,17555.447220833335
63,2022-10-23,18795.25,18557.37866523812
64,2022-10-24,0.0,0.0
65,2022-10-25,21937.0,19026.540615833368
66,2022-10-26,27400.0,24038.262921547615
