,MSE,MAE,R2,crossVal
erreur_prediction_client,3390.9342113333328,31.373133333333328,-0.18725465355334592,
erreur_régression_simple,2759.1815979843377,24.041995134635943,0.03393844054627626,[ 0.014 -0.092  0.029 -0.005  0.053]
erreur_régression_complète,2524.3568705775187,24.365346412778084,0.11615671226954782,[ 0.064 -0.044  0.104  0.086  0.1  ]
random_forest,1303.2313693584729,17.130347075529098,0.5437046514331658,[ 0.232 -1.036  0.559  0.339  0.554]
gradien_boosting,1193.5589552434706,16.40487182197975,0.5821038287422611,[ 0.131 -1.11   0.281  0.366  0.469]
SVM,2577.957333942298,18.39387471772872,0.09738978976490054,[0.042 0.077 0.029 0.009 0.151]
